Title,Comments,Date,Publisher,CRC-32,Size,Mapping,MESS ID,Link
Expando-Vision - Study Habits/Memory Power,Comes with video hardware for creating subliminal messages.,1983,Stimutech,,,,,
Expando-Vision - Weight Control/Exercise,Comes with video hardware for creating subliminal messages.,1983,Stimutech,1b5848c0,8KB,Standard,expando1,http://www.atarimania.com/game-atari-400-800-xl-xe-expando-vision-weight-control-exercise_1909.html
Explorer,Prototype of Pastfinder.,1984,Activision,98a4e5b7,16KB,Standard,explorer,http://atariage.com/forums/topic/195356-some-a8ti-and-colecovision-protos-and-some-questions/?p=2499948
Express! “initial version”,http://www.atarimagazines.com/startv5n4/hot_software.html mentions an “initial cartridge” earlier than 1.12 that contained bugs.,,,,,,,
Express! 1.12,Requires a modem. Supports XEP80. Info: http://www.atarimagazines.com/startv5n4/hot_software.html,1989,Orion Micro Systems,4a5fcefd,64KB,Express,express,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
FaceMaker,[!],1983,Spinnaker,382d859e,8KB,Standard,facemakr,"http://www.atarimania.com/game-atari-400-800-xl-xe-facemaker_1918.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Falcon v1.4,"First version of the cartridge was advertised by Hurek's in the demo “Falcon” (1990-07). It contained SuperDOS 2.9 (or Bibo-DOS 5.1) and 2 loaders for binary, boot, and BASIC tokenised files and listings. It supported TOMS, Top Drive, Tyrgys and Happy Warp turbo systems.",1992,Roman Huras,,,,,http://www.atari.org.pl/forum/viewtopic.php?id=10957
Falcon v1.5,,,Roman Huras,,,,,http://en.usenet.digipedia.org/thread/43/39979/
Fantastic Voyage,[!],1982,Sirius,883fdd28,4KB,Standard,,
Fantastic Voyage,[m 883fdd28][o $FFs in first 4KB],1982,Sirius,cd428e17,8KB,Standard,fvoyage,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Fantastic Voyage,[m 883fdd28][o First 4KB zeroed by k1w1],1982,Sirius,97d744ad,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Fantastic Voyage,[m 883fdd28][o garbage in first 12KB],1982,Sirius,ea2c9b8f,16KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-fantastic-voyage_1932.html
Fast Eddie,[!],1982,Sirius,4c44a1ef,4KB,Standard,,
Fast Eddie,[m 4c44a1ef][o $FFs in first 4KB],1982,Sirius,0939f2d0,8KB,Standard,fasteddy,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473"
Fast Eddie,[m 4c44a1ef][o First 4KB zeroed by k1w1],1982,Sirius,53ac386a,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Fight Night,[!],1987,Atari,4440d167,128KB,XEGS,fightn,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-fight-night_1953.html [CART]"
Final Legacy,Prototype. The title is written with black letters on the screen.,1984,Atari,,,,,http://www.digitpress.com/eastereggs/a48finallegacy.htm
Final Legacy,[!] text menu. Dumped from a tan cartridge.,1984,Atari,6bd0d8e4,16KB,Standard,flegacy,"http://www.atarimania.com/game-atari-400-800-xl-xe-final-legacy_1969.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.digitpress.com/eastereggs/a48finallegacy.htm
https://www.youtube.com/watch?v=jWsOvTyeIvw"
Final Legacy,[a] International version. Differences: information bar's colour modified to resemble red on both NTSC and PAL (the original red would display as purple on PAL); most text messages replaced with icons or removed altogether. Dumped from a brown cartridge.,1984,Atari,506e4ed0,16KB,Standard,flegacym,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.digitpress.com/eastereggs/a48finallegacy.htm
https://www.youtube.com/watch?v=AH5AZBfT3mE"
Final Orbit,[!],1983,Sirius,08989e6c,4KB,Standard,,
Final Orbit,[m 08989e6c][o $FFs in first 4KB],1983,Sirius,4de5cd53,8KB,Standard,finalorb,"http://www.atarimania.com/game-atari-400-800-xl-xe-final-orbit_1971.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Final Orbit,[m 08989e6c][o First 4KB zeroed by k1w1],1983,Sirius,177007e9,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Firebird,"At $b000 contains code that writes to ROM area, also contains code at $8406 that zeroes ROM area if a vector at $9c is properly set.",1981,Gebelli Software,fc282c74,4KB,Standard,,
Firebird,[m fc282c74][o $FFs in first 4KB],1981,Gebelli Software,b9557f4b,8KB,Standard,firebird,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
Firebird,"[m fc282c74][o garbage in first 4KB][cr] Code at $132c replaced with NOPs, which disables copy-protection (vector at $9c is set to $0000), but also causes a glitch when the game starts. Notice how in the FULS' version on starting the game a helicopter flies left-to-right. In this version, only the helicopter's rotor flies, and from right to left.",1981,Gebelli Software,ab4f2d14,8KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-firebird_1984.html
Firebird,[m ab4f2d14][h] First 4KB zeroed by k1w1.,1981,Gebelli Software,97fe581c,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Firebug,,1999,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Flapper,ECPC,1983,Romox,18803c52,16KB,Standard,flapper,http://www.atarimania.com/game-atari-400-800-xl-xe-flapper_2000.html
Flight Simulator II v. 1.07,[!],1987,Atari,10cfc489,128KB,XEGS,fsim2,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-flight-simulator-ii_2009.html [CART]"
Flight Simulator II v. 1.07,[!][a] Demo version included in the XE Demo Cartridge. Starts right in demo mode.,1987,Atari,5133a213,64KB,XEGS,fsim2d,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Flip and Flop,[!] Also released as part of the Max-A-Flex system.,1983,First Star Software,8ae057be,16KB,Standard,flipflop,"http://www.atarimania.com/game-atari-400-800-xl-xe-flip-and-flop_2021.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2490981"
Food Fight,[!],1987,Atari,4236f0ea,32KB,XEGS,foodf,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-food-fight_2036.html [CART]"
Fort Apoalypse,[!] 400/800 only.,1982,Synapse,f79b33f0,16KB,Standard,fortapoc,"http://www.atarimania.com/game-atari-400-800-xl-xe-fort-apocalypse_2054.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Fortune Hunter,[!],1982,Romox,5cee3180,8KB,Standard,forthntr,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2510592"
Fortune Hunter,"[m 5cee3180][cr] also different copyright text in scroll, other changes.",1982,Romox,c0fea1f7,8KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-fortune-hunter_2060.html
Fraction Fever,[!],1983,Spinnaker,6f439f87,8KB,Standard,fracfevr,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Fraction Fever,[m 6f439f87][o],1983,Spinnaker,df7cd92d,16KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-fraction-fever_2071.html
Fratzenschneider,,1984,Ravensburger,,,,,http://www.atarimania.com/game-atari-400-800-xl-xe-fratzenschneider_6996.html
Frogger,[!],1983,Parker Brothers,40e9476c,8KB,Standard,frogger,"http://www.atarimania.com/game-atari-400-800-xl-xe-frogger_5990.html
http://www.atarimania.com/game-atari-400-800-xl-xe-frogger_6767.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Frogger II: ThreeeDeep!,Prototype. Contains only the unreleased sewer level.,1984,Parker Brothers,e924f2bc,8KB,Standard,,
Frogger II: ThreeeDeep!,[!] $FFs from $1000 to $1fff,1984,Parker Brothers,7a5b4f65,16KB,Standard,frogger2,"http://www.atarimania.com/game-atari-400-800-xl-xe-frogger-ii-threeedeep_2093.html
http://www.atarimania.com/game-atari-400-800-xl-xe-frogger-ii-threeedeep_6779.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Frogger II: ThreeeDeep!,[m 7a5b4f65][h] Area from $1000 to $1fff zeroed by k1w1.,1984,Parker Brothers,6d55ee51,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Fun with Art,[!],1983,Epyx,db730551,16KB,Standard,funart,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
G-Man,,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Galaga Utilitarios Edicion 1,,,,,,,,http://www.retrogames.cl/museoatarihard.html
Galaxian,[!],1982,Atari,d60027be,8KB,Standard,galaxian,"http://www.atarimania.com/game-atari-400-800-xl-xe-galaxian_2141.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Gateway To Apshai,[!],1983,Epyx,4ccdbef0,16KB,Standard,apshai,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2500116"
Gateway To Apshai,[a 4ccdbef0],1983,Epyx,3a0c6eb0,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
GATO,[!],1987,Atari,ab06a3f5,128KB,XEGS,gato,"http://www.atarimania.com/game-atari-400-800-xl-xe-gato_2169.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Gauntlet,[!] Converted from disk original.,2005-04-12,Mark Keates,48cface0,128KB,AtariMax,,http://atariage.com/forums/topic/67739-play-gauntlet-on-a-1mb-flash-cart/?p=835518
Gauntlet,[!][m 48cface0] 3 bytes different.,2005-04-12,Mark Keates,2fbff9f8,128KB,AtariMax,,http://atariage.com/forums/topic/67762-gauntlet-rom-code/?p=835725
Gauntlet,[!] Converted from disk original.,2005-04-12,Mark Keates,0c245e29,128KB,MegaCart,,http://atariage.com/forums/topic/67762-gauntlet-rom-code/?p=835725
Gauntlet,[!] Converted from disk original.,2005-04-12,Mark Keates,7ce53eed,128KB,Switchable XEGS,,http://atariage.com/forums/topic/67762-gauntlet-rom-code/?p=835725
Getaway!,,1999,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
GhostCART II,,1984,Island Software,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
Gold Mine,[!],1983,Spectravideo,8459b11e,8KB,Standard,goldmine,"http://www.atarimania.com/game-atari-400-800-xl-xe-gold-mine_2244.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2493093"
Gorf,[!] 400/800 only.,1981,Roklan,90d0c7d7,8KB,Standard,gorf,"http://www.atarimania.com/game-atari-400-800-xl-xe-gorf_6809.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Green Beret,pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_pi.html
Gremlins,http://atariage.com/forums/topic/194557-atari-8-bit-gremlins/ mentions its existence.,1984,Atari,,,,,
Gridrunner,[!] Note broken „C” in „COPYRIGHT” on the title screen,1983,HES,32f63576,4KB,Standard,,
Gridrunner,[m 32f63576][o first 4KB duplicates second 4KB],1983,HES,02f44555,8KB,Standard,gridrunr,"http://www.atarimania.com/game-atari-400-800-xl-xe-gridrunner_2312.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Gridrunner,[m 32f63576] Changed copyright text. “C” in “COPYRIGHT” is no longer broken.,1983,HES,6ac54c7b,4KB,Standard,,
Gridrunner,[m 6ac54c7b][o $00s in first 4KB],1983,HES,752dd5fe,8KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-gridrunner_2312.html
Gyruss,[!],1984,Parker Brothers,1da47d01,16KB,Standard,gyruss,"http://www.atarimania.com/game-atari-400-800-xl-xe-gyruss_2361.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
H.E.R.O.,[!],1984,Activision,6062d3ce,16KB,Standard,hero,"http://www.atarimania.com/game-atari-400-800-xl-xe-hero_2439.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Halftime Battlin' Bands,[!],1984,CBS Software,8d14b5d3,16KB,Standard,batlband,"http://www.atarimania.com/game-atari-400-800-xl-xe-halftime-battlin--bands_2368.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Hamsoft,Requires Kantronics Interface II.,1982-06-09,Kantronics,9825bdac,8KB,Standard,hamsoft,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
http://www.atarimagazines.com/v4n7/radiomodemsoftware.html"
Hamsoft/AMTOR 1.2,Requires Kantronics Interface II. Can use the AMTOR mode.,1984-04-01,Kantronics,e9ba99a6,8KB,Standard,hamtor,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2500116
http://www.atarimagazines.com/v4n7/radiomodemsoftware.html"
Hamtext 1.1,[!] Requires Kantronics Interface II. Handles a disk drive and contains more options than Hamsoft.,1984-04-01,Kantronics,3601b0fa,8KB,Standard,hamtext,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2653531
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3992326
http://www.atarimagazines.com/v4n7/radiomodemsoftware.html
http://atariage.com/forums/topic/276909-hamtext-for-atari-by-kantronics-cartridge-worth-anything-to-anyone/"
Hamtext 1.2A,Requires Kantronics Interface II. Handles a disk drive and contains more options than Hamsoft.,1984-04-01,Kantronics,a6d6fbbf,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3992326
Hard Hat Mack,pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_pi.html
Hard Hat Willy,Prototype.,1983,Inhome Software,214be698,16KB,Standard,hardhatw,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
HardBall!,[!],1987,Atari,bf0c6df2,64KB,XEGS,hardball,"http://www.atarimania.com/game-atari-400-800-xl-xe-hardball_2395.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Head over Heels,[!] Converted from file.,2006-11-08,Mark Keates,4440443c,1024KB,AtariMax,,http://atariage.com/forums/topic/96383-head-over-heels-max-flash/?p=1169065
Head over Heels,[!] Converted from file.,2006-11-08,Mark Keates,6e0ff58a,128KB,AtariMax,,http://atariage.com/forums/topic/96383-head-over-heels-max-flash/?p=1169085
Hearts,,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Hitchhiker's Guide to the Galaxy [The],"[!] Early WIP, requires the game's disks. Converted from disk original.",2003-08-25,Mark Keates,50592d93,8KB,Standard,,http://atariage.com/forums/topic/32652-infocom-v3-interpreter/?p=377837
Hitchhiker's Guide to the Galaxy [The],[!] Converted from disk original.,2003-08-25,Mark Keates,14737299,128KB,XEGS,,http://atariage.com/forums/topic/32652-infocom-v3-interpreter/?p=378028
Hobgoblin,,2008-10-30,GR8 Software,,,,,http://gr8.atari.pl/joomla/index.php?option=com_content&task=view&id=75&Itemid=29&lang=en
Homebase,"Requires modem and a working Citibank service, obviously inactive for decades.",1982,Citibank,b792d41e,8KB,Standard,homebase,http://www.atarimania.com/utility-atari-400-800-xl-xe-homebase_13760.html
Hot Lips,ECPC,1983,Romox,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ro.html
Hypnotic Land,[!],1992,Lindasoft,4fb75909,16KB,Standard,hypnland,"http://www.atarimania.com/game-atari-400-800-xl-xe-hypnotic-land_2543.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2490981"
Impersonator Back-Up Cart,,,Alpha Systems,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
In-Store Demonstration,[!],19xx,Atari,9bedcdf3,16KB,Standard,stordemo,"http://www.atarimania.com/demo-atari-400-800-xl-xe-in-store-demonstration-program_19329.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Info/Gen,,1984,Cable Graphic Sciences,2dd21df1,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3374784
INFO/soft 3000 v3.3,[!],1986,INFO/soft Technology,6c104750,16KB,Standard,is3000,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2357110
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2475225"
INFO/soft 3000 v3.3,[m 6c104750][b] Parts of an Omnimon XL screen at $1C20-$1FFF.,1986,INFO/soft Technology,910f39db,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
INFO/soft 5000 v5.1,,1986,INFO/soft Technology,,,,,http://www.atarimax.com/jindroush.atari.org/acdpna.html
INFO/soft 5000 v5.3,,1986,INFO/soft Technology,66a53fa1,16KB,Standard,is5000,http://www.atarimania.com/utility-atari-400-800-xl-xe-info-soft-5000_15915.html
INFO/soft 7000 v7.1,Gozar’s dump.,1988,INFO/soft Technology,c7ede6ef,16KB,Standard,,http://atariage.com/forums/topic/243710-infosoft-7000/?p=3394527
INFO/soft 7000 v7.1,"[m c7ede6ef][b] Atari8Warez’s dump, doesn’t work.",1988,INFO/soft Technology,60abf733,16KB,Standard,,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3344101
http://atariage.com/forums/topic/243710-infosoft-7000/?p=3343164"
INFO/soft 7000 v7.1,[m 60abf733][f][b] AtariGeezer’s first attempt to fix Atari8Warez’s dump.,1988,INFO/soft Technology,0b413ccc,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3344101
INFO/soft 7000 v7.1,[m 0b413ccc][f][b] AtariGeezer’s second attempt to fix Atari8Warez’s dump.,1988,INFO/soft Technology,a96f1401,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=3380277
